path,top_level,required_area,role,extension,file_name,size_bytes,line_count,git_blob_sha,index_control_note,action_decision
docs/milestones/M23/M23_2_PACKAGING_STRATEGY_FOUNDATION.md,docs,docs,Milestone evidence — M23,.md,M23_2_PACKAGING_STRATEGY_FOUNDATION.md,16288,413,241840e3d1c0a7bfc97cc98794c071404921972a,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M23/M23_3_CONFIGURATION_BOUNDARY_MODEL.md,docs,docs,Milestone evidence — M23,.md,M23_3_CONFIGURATION_BOUNDARY_MODEL.md,13981,356,6ca15e0d2036683396e6ed2f67225a25df06ad5b,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M23/M23_4_ARTIFACT_BOUNDARY_MODEL.md,docs,docs,Milestone evidence — M23,.md,M23_4_ARTIFACT_BOUNDARY_MODEL.md,16116,396,0500e08259b7ab47f481ae004b2ee281ca576947,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M23/M23_5_GOVERNED_SOURCE_ASSETS_VS_DEPLOYABLE_OPERATIONAL_SURFACES.md,docs,docs,Milestone evidence — M23,.md,M23_5_GOVERNED_SOURCE_ASSETS_VS_DEPLOYABLE_OPERATIONAL_SURFACES.md,15062,347,f02d1e1a68c9858e89bfc0cfab4b15df51d6f527,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M23/M23_6_DEPLOYMENT_PACKAGING_VALIDATION_CHECKPOINT.md,docs,docs,Milestone evidence — M23,.md,M23_6_DEPLOYMENT_PACKAGING_VALIDATION_CHECKPOINT.md,7738,186,6a27447ca44438d83d08668f88c41edb3e54f812,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M23/M23_CLOSEOUT_NOTES.md,docs,docs,Milestone evidence — M23,.md,M23_CLOSEOUT_NOTES.md,8198,221,2ed35d2796344a15db79583cda426c5131f60037,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M24/M24_1_OPERATIONAL_HARDENING_BOUNDARY_FOUNDATION.md,docs,docs,Milestone evidence — M24,.md,M24_1_OPERATIONAL_HARDENING_BOUNDARY_FOUNDATION.md,12306,287,d48e4a6b16f3de23248d9c43b93e9e5b5c996cf7,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M24/M24_2_OBSERVABILITY_DIRECTION_FOUNDATION.md,docs,docs,Milestone evidence — M24,.md,M24_2_OBSERVABILITY_DIRECTION_FOUNDATION.md,12016,317,571f3319b9420518148c34790885b004296b32f4,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M24/M24_3_RUNTIME_HEALTH_AND_FAILURE_GOVERNANCE_SURFACES.md,docs,docs,Milestone evidence — M24,.md,M24_3_RUNTIME_HEALTH_AND_FAILURE_GOVERNANCE_SURFACES.md,12717,310,94088bdf529835724513fdb237de5ac04dc455cd,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M24/M24_4_OPERATIONAL_VALIDATION_DIRECTION.md,docs,docs,Milestone evidence — M24,.md,M24_4_OPERATIONAL_VALIDATION_DIRECTION.md,12631,322,9d61f6977d0c1460863912c766916fb2d5a51e86,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M24/M24_5_PRE_GO_LIVE_READINESS_BOUNDARY_AND_DEPENDENCY_DISPOSITION.md,docs,docs,Milestone evidence — M24,.md,M24_5_PRE_GO_LIVE_READINESS_BOUNDARY_AND_DEPENDENCY_DISPOSITION.md,13704,307,eabb0a61611e9f4820c9d4b1e865498034500243,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M24/M24_6_PHASE_8_REPOSITORY_INTEGRITY_ASSESSMENT.md,docs,docs,Milestone evidence — M24,.md,M24_6_PHASE_8_REPOSITORY_INTEGRITY_ASSESSMENT.md,56289,728,92bd479a6f5d7975f0e7f645c9ac902e6106cebf,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M24/M24_6_PHASE_8_VALIDATION_CHECKPOINT.md,docs,docs,Milestone evidence — M24,.md,M24_6_PHASE_8_VALIDATION_CHECKPOINT.md,6958,184,3f65dca8ef3d3f6f0d83234f6ab93459c6cbbf50,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M24/M24_PHASE_8_CLOSEOUT_NOTES.md,docs,docs,Milestone evidence — M24,.md,M24_PHASE_8_CLOSEOUT_NOTES.md,10028,237,2a85b6dac5676316fd483462922e8ec1160a9501,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_001_002_CLOSURE_DECISION.md,docs,docs,Milestone evidence — M25,.md,DDR_001_002_CLOSURE_DECISION.md,3609,91,8ee242be448159863dac881080863679908b12e5,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_001_002_RUNTIME_LIBRARY_AUTHORITY_CLOSURE_PLAN.md,docs,docs,Milestone evidence — M25,.md,DDR_001_002_RUNTIME_LIBRARY_AUTHORITY_CLOSURE_PLAN.md,8525,195,6feb6e87b55c12f805529592c60e969c1640115f,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_001_002_RUNTIME_LIBRARY_AUTHORITY_MODEL.md,docs,docs,Milestone evidence — M25,.md,DDR_001_002_RUNTIME_LIBRARY_AUTHORITY_MODEL.md,7742,197,0dcffb744b5710eb4c3dc1a2089895942d6d78b1,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_003_CLOSURE_DECISION.md,docs,docs,Milestone evidence — M25,.md,DDR_003_CLOSURE_DECISION.md,2923,76,19a57c92051b375a85c92b3c2b8a3b4d9d061e8e,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_003_PRODUCT_READY_TEMPLATE_LIBRARY_MODEL.md,docs,docs,Milestone evidence — M25,.md,DDR_003_PRODUCT_READY_TEMPLATE_LIBRARY_MODEL.md,6939,181,7c6ed2b55919f0719cc5282026eb6848c0c354b7,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_004_CLOSURE_DECISION.md,docs,docs,Milestone evidence — M25,.md,DDR_004_CLOSURE_DECISION.md,4100,99,db10e879466dbd6207c94e7d85de44db6bc14d32,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_004_STANDARDS_SOURCE_REGISTRY_AND_CITATION_AUTHORITY_PLAN.md,docs,docs,Milestone evidence — M25,.md,DDR_004_STANDARDS_SOURCE_REGISTRY_AND_CITATION_AUTHORITY_PLAN.md,13778,304,e0752f66449fc9141190c2cea0eeae48dd4fe37d,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_005_STANDARDS_EMBEDDING_RETRIEVAL_NAMED_DEFERRAL_DECISION.md,docs,docs,Milestone evidence — M25,.md,DDR_005_STANDARDS_EMBEDDING_RETRIEVAL_NAMED_DEFERRAL_DECISION.md,4533,106,e957a23ca083f73536aa29e6854985dd3bab741d,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_006_PRODUCT_READY_GENERATION_RENDERING_SCOPE_PLAN.md,docs,docs,Milestone evidence — M25,.md,DDR_006_PRODUCT_READY_GENERATION_RENDERING_SCOPE_PLAN.md,4816,116,b319a95e6903499ec33eb879de717d58edc454a1,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_007_MODEL_PROVIDER_INTEGRATION_AND_LOCAL_SHAKEDOWN_PLACEMENT_DECISION.md,docs,docs,Milestone evidence — M25,.md,DDR_007_MODEL_PROVIDER_INTEGRATION_AND_LOCAL_SHAKEDOWN_PLACEMENT_DECISION.md,8001,181,51692cd7bf56e61418532a7c1342b21cc5f84525,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_008_PHASE_8_9_READINESS_GATE_CLOSURE_DECISION.md,docs,docs,Milestone evidence — M25,.md,DDR_008_PHASE_8_9_READINESS_GATE_CLOSURE_DECISION.md,3865,95,21a4209420a5c97aad3d1c3a3c09b05f38df3f2a,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/DDR_009_EXTERNAL_CONTRACT_PLACEHOLDER_EVIDENCE_VERIFICATION_DECISION.md,docs,docs,Milestone evidence — M25,.md,DDR_009_EXTERNAL_CONTRACT_PLACEHOLDER_EVIDENCE_VERIFICATION_DECISION.md,4122,89,8cbd495216d2c778322f45b06e56976f2f817026,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/M25_13_MILESTONE_CLOSEOUT.md,docs,docs,Milestone evidence — M25,.md,M25_13_MILESTONE_CLOSEOUT.md,8308,179,df7735d982f534f32591b459664e17594944313b,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/M25_1_PRODUCTIZATION_BOUNDARY_ASSESSMENT.md,docs,docs,Milestone evidence — M25,.md,M25_1_PRODUCTIZATION_BOUNDARY_ASSESSMENT.md,13057,240,10eed35bcf56f66ac156e834804f47f7b6cff00c,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/M25_2_DDR_CLOSURE_PLAN.md,docs,docs,Milestone evidence — M25,.md,M25_2_DDR_CLOSURE_PLAN.md,36258,395,7dcb2bbe36c5aafd4c0a5490e1eb2ef16d59d85b,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/M25_2_DEFERRED_DEPENDENCY_DISPOSITION_REVIEW.md,docs,docs,Milestone evidence — M25,.md,M25_2_DEFERRED_DEPENDENCY_DISPOSITION_REVIEW.md,20858,325,26e8a0d7f2d1c31d30d952439c1ac939aa7c6f3a,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/M25_3_COMMERCIAL_AND_PACKAGING_READINESS_ASSESSMENT.md,docs,docs,Milestone evidence — M25,.md,M25_3_COMMERCIAL_AND_PACKAGING_READINESS_ASSESSMENT.md,32160,363,bd7cd55a4fac891d5e5d479e301d269c82c4f0d7,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/M25_7_DECISION_RECORD_CLOSEOUT_NOTE.md,docs,docs,Milestone evidence — M25,.md,M25_7_DECISION_RECORD_CLOSEOUT_NOTE.md,7012,167,fb838644eb9565aa70c92304a45950e0542a97bb,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M25/M25_9_CLEANUP_APPLICATION_REPORT.md,docs,docs,Milestone evidence — M25,.md,M25_9_CLEANUP_APPLICATION_REPORT.md,20018,205,50a561c344e41d38941d0d067aa68b001c69dcb1,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M26/M26_11_MILESTONE_CLOSEOUT.md,docs,docs,Milestone evidence — M26,.md,M26_11_MILESTONE_CLOSEOUT.md,4859,133,a2e7f2c1ee5d6af61e90a54bce4d5d1698f2acc6,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M26/M26_1_LOCAL_PRODUCT_SOURCE_BOUNDARY_SCOPE_LOCK.md,docs,docs,Milestone evidence — M26,.md,M26_1_LOCAL_PRODUCT_SOURCE_BOUNDARY_SCOPE_LOCK.md,6312,128,6833d46df904171a5dc19923775bc21598c48b60,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_10_STAGE_COMMIT_COMPATIBILITY_CHECK.md,docs,docs,Milestone evidence — M27,.md,M27_10_STAGE_COMMIT_COMPATIBILITY_CHECK.md,3823,115,d8b9621abc98a410a202f7f9e0129468c563151a,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_11_VALIDATION_CHECKPOINT.md,docs,docs,Milestone evidence — M27,.md,M27_11_VALIDATION_CHECKPOINT.md,4168,132,6eac29df94b12055949922cd8a6deb526fd366f5,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_12_MILESTONE_UAT_OWNER_ACCEPTANCE.md,docs,docs,Milestone evidence — M27,.md,M27_12_MILESTONE_UAT_OWNER_ACCEPTANCE.md,7390,185,78c89103a6ed05305e9a3f73be863bf241ba810f,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_13_MILESTONE_CLOSEOUT.md,docs,docs,Milestone evidence — M27,.md,M27_13_MILESTONE_CLOSEOUT.md,5319,174,c0049bec9d96bef4c5bce53c7179cee257b15d8e,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_1_CQV_PRESET_FAMILY_SCOPE.md,docs,docs,Milestone evidence — M27,.md,M27_1_CQV_PRESET_FAMILY_SCOPE.md,10449,195,c07bba95b07bd5df81a62dbecb49b924d1e1baf4,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_2_SELECTOR_SCOPE_INTENT_MODEL_HARDENING.md,docs,docs,Milestone evidence — M27,.md,M27_2_SELECTOR_SCOPE_INTENT_MODEL_HARDENING.md,18034,336,f2f2bb3264261c6f374acd92e3320493c73392b6,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_3_TASK_POOL_SOURCE_MODEL.md,docs,docs,Milestone evidence — M27,.md,M27_3_TASK_POOL_SOURCE_MODEL.md,4913,154,f49a8851ed153320a7c2992a50a63c045949e96d,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_4_PROFILE_MODEL.md,docs,docs,Milestone evidence — M27,.md,M27_4_PROFILE_MODEL.md,3209,109,5111af68c86f74fb8630e0feae2e28fbaa2025c6,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_5_CALENDAR_AND_WORK_TIME_MODEL.md,docs,docs,Milestone evidence — M27,.md,M27_5_CALENDAR_AND_WORK_TIME_MODEL.md,3287,113,eb4ee879b7beec4090ee088163cbeded8cc4b032,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_6_PLANNING_BASIS_AND_DURATION_MODEL.md,docs,docs,Milestone evidence — M27,.md,M27_6_PLANNING_BASIS_AND_DURATION_MODEL.md,3321,110,dceb14c8b9dd8af05e97e8e605db9312812cac0b,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_7_MAPPING_MODEL.md,docs,docs,Milestone evidence — M27,.md,M27_7_MAPPING_MODEL.md,3217,110,4fa0e2f058468a389058309fb26cdf7197caca1d,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_8_LIBRARY_CONTENT_IMPLEMENTATION_WAVE_1.md,docs,docs,Milestone evidence — M27,.md,M27_8_LIBRARY_CONTENT_IMPLEMENTATION_WAVE_1.md,3569,118,3d6ffae03031e7419064120e598875cc63c7ae00,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M27/M27_9_CROSS_LIBRARY_VALIDATION.md,docs,docs,Milestone evidence — M27,.md,M27_9_CROSS_LIBRARY_VALIDATION.md,3499,114,ae81a9afb74437afec33c7e00084f9e02e96ee51,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_10_VALIDATION_CHECKPOINT.md,docs,docs,Milestone evidence — M28,.md,M28_10_VALIDATION_CHECKPOINT.md,5410,126,89db29b0083a0524ca96c11f0fcd16d006a292ab,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_12_MILESTONE_CLOSEOUT.md,docs,docs,Milestone evidence — M28,.md,M28_12_MILESTONE_CLOSEOUT.md,5946,169,05ffe990919369d91de17fc6c007a3d310d61da5,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_1_STANDARDS_REGISTRY_BASELINE_REVIEW.md,docs,docs,Milestone evidence — M28,.md,M28_1_STANDARDS_REGISTRY_BASELINE_REVIEW.md,12269,186,130a8f91164c98ad046aa921bf4a2c339410eac7,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_2_APPLICABILITY_ENGINE_SCOPE.md,docs,docs,Milestone evidence — M28,.md,M28_2_APPLICABILITY_ENGINE_SCOPE.md,6741,149,0e78790a9a8408527a65814fd06dfb9561a3f7e3,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_3_CITATION_MODEL_IMPLEMENTATION_SCOPE.md,docs,docs,Milestone evidence — M28,.md,M28_3_CITATION_MODEL_IMPLEMENTATION_SCOPE.md,6925,133,da3ec4cc623a8c60c4a7f6f7d17a3c57cedb7750,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_4_STANDARDS_BUNDLE_BINDING.md,docs,docs,Milestone evidence — M28,.md,M28_4_STANDARDS_BUNDLE_BINDING.md,6190,130,86951575ac677ed8ac5598111b5ec05a4e73fbaf,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_5_STRICTER_REQUIREMENT_COMPARISON_RULE.md,docs,docs,Milestone evidence — M28,.md,M28_5_STRICTER_REQUIREMENT_COMPARISON_RULE.md,5889,126,86adaac0ac7bad12f34da290a5650104879e1fdb,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_6_CONTROLLED_OVERRIDE_MODEL.md,docs,docs,Milestone evidence — M28,.md,M28_6_CONTROLLED_OVERRIDE_MODEL.md,5945,134,30d96e5954aa6888d6ec55802afd1c1169f3740b,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_7_LOCAL_COMPANY_SITE_STANDARDS_INTAKE.md,docs,docs,Milestone evidence — M28,.md,M28_7_LOCAL_COMPANY_SITE_STANDARDS_INTAKE.md,6250,132,74625aa0e95b9ee22b74718e0ba44edba47158e4,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_8_RUNTIME_REGISTRY_CONSUMPTION_PACKAGE.md,docs,docs,Milestone evidence — M28,.md,M28_8_RUNTIME_REGISTRY_CONSUMPTION_PACKAGE.md,6237,134,8cbf37f41749f246e521515b155b59653227ac19,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M28/M28_9_STANDARDS_OUTPUT_LIMITATION_RULES.md,docs,docs,Milestone evidence — M28,.md,M28_9_STANDARDS_OUTPUT_LIMITATION_RULES.md,5481,119,beb7e384c72e98ca063dfdeda1983ee067501044,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M29/M29_10_TRIAL_DOCUMENT_GENERATION_SET.md,docs,docs,Milestone evidence — M29,.md,M29_10_TRIAL_DOCUMENT_GENERATION_SET.md,2889,75,751974d892ab2f6bdc696dbb5167fea5e2f96da4,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
docs/milestones/M29/M29_11_VALIDATION_CHECKPOINT.md,docs,docs,Milestone evidence — M29,.md,M29_11_VALIDATION_CHECKPOINT.md,3597,110,27f68ffeb00ce5e45b284bd51fd83f6d6b4e6f65,Roadmap milestone evidence.,"Index only — no cleanup, deletion, archive, move, rename, promotion, or canonicalization."
